2020-11-22 15:22:57	0.388391
2020-11-22 15:22:57	0.057653
2020-11-22 15:22:57	0.057785
2020-11-22 15:22:57	0.057063
2020-11-22 15:22:57	0.005348
2020-11-22 15:22:57	0.383461
2020-11-22 15:22:57	0.057373
2020-11-22 15:22:57	0.058023
2020-11-22 15:22:57	0.057487
2020-11-22 15:22:57	0.005351
2020-11-22 15:22:58	0.383153
2020-11-22 15:22:58	0.057388
2020-11-22 15:22:58	0.057444
2020-11-22 15:22:58	0.057284
2020-11-22 15:22:58	0.005350
2020-11-22 15:22:58	0.382821
2020-11-22 15:22:58	0.057388
2020-11-22 15:22:58	0.057576
2020-11-22 15:22:59	0.057433
2020-11-22 15:22:59	0.005178
2020-11-22 15:22:59	0.381153
2020-11-22 15:22:59	0.056869
2020-11-22 15:22:59	0.057446
2020-11-22 15:22:59	0.057796
2020-11-22 15:22:59	0.005351
2020-11-22 15:22:59	0.382946
2020-11-22 15:23:00	0.057443
2020-11-22 15:23:00	0.057451
2020-11-22 15:23:00	0.058001
2020-11-22 15:23:00	0.005280
2020-11-22 15:23:00	0.387296
2020-11-22 15:23:00	0.057716
2020-11-22 15:23:00	0.057472
2020-11-22 15:23:00	0.057451
2020-11-22 15:23:00	0.005349
2020-11-22 15:23:01	0.377566
2020-11-22 15:23:01	0.057477
2020-11-22 15:23:01	0.056916
2020-11-22 15:23:01	0.057764
2020-11-22 15:23:01	0.005349
2020-11-22 15:23:01	0.373047
2020-11-22 15:23:01	0.057280
2020-11-22 15:23:01	0.057514
2020-11-22 15:23:01	0.057082
2020-11-22 15:23:01	0.005350
2020-11-22 15:23:02	0.389357
2020-11-22 15:23:02	0.057642
2020-11-22 15:23:02	0.057446
2020-11-22 15:23:02	0.057367
2020-11-22 15:23:02	0.005350
2020-11-22 15:23:02	0.374174
2020-11-22 15:23:02	0.057604
2020-11-22 15:23:02	0.057432
2020-11-22 15:23:02	0.056675
2020-11-22 15:23:02	0.005350
2020-11-22 15:23:03	0.384704
2020-11-22 15:23:03	0.057783
2020-11-22 15:23:03	0.057782
2020-11-22 15:23:03	0.057383
2020-11-22 15:23:03	0.005187
2020-11-22 15:23:03	0.382014
2020-11-22 15:23:03	0.057479
2020-11-22 15:23:04	0.057659
2020-11-22 15:23:04	0.057694
2020-11-22 15:23:04	0.005180
2020-11-22 15:23:04	0.385202
2020-11-22 15:23:04	0.057379
2020-11-22 15:23:04	0.057446
2020-11-22 15:23:04	0.056820
2020-11-22 15:23:04	0.005349
2020-11-22 15:23:05	0.386264
2020-11-22 15:23:05	0.058201
2020-11-22 15:23:05	0.057424
2020-11-22 15:23:05	0.057285
2020-11-22 15:23:05	0.005385
2020-11-22 15:23:05	0.382443
2020-11-22 15:23:05	0.057377
2020-11-22 15:23:05	0.057578
2020-11-22 15:23:05	0.057783
2020-11-22 15:23:05	0.005349
2020-11-22 15:23:06	0.384740
2020-11-22 15:23:06	0.057538
2020-11-22 15:23:06	0.057397
2020-11-22 15:23:06	0.057383
2020-11-22 15:23:06	0.005260
2020-11-22 15:23:06	0.385420
2020-11-22 15:23:06	0.057727
2020-11-22 15:23:06	0.057454
2020-11-22 15:23:06	0.057367
2020-11-22 15:23:06	0.005480
2020-11-22 15:23:07	0.392215
2020-11-22 15:23:07	0.057765
2020-11-22 15:23:07	0.057433
2020-11-22 15:23:07	0.057143
2020-11-22 15:23:07	0.005350
2020-11-22 15:23:07	0.383811
2020-11-22 15:23:07	0.057733
2020-11-22 15:23:07	0.057627
2020-11-22 15:23:08	0.057702
2020-11-22 15:23:08	0.005213
2020-11-22 15:23:08	0.385433
2020-11-22 15:23:08	0.057524
2020-11-22 15:23:08	0.057761
2020-11-22 15:23:08	0.057784
2020-11-22 15:23:08	0.005351
2020-11-22 15:23:09	0.384424
2020-11-22 15:23:09	0.057931
2020-11-22 15:23:09	0.057665
2020-11-22 15:23:09	0.057164
2020-11-22 15:23:09	0.005348
2020-11-22 15:23:09	0.385888
2020-11-22 15:23:09	0.057417
2020-11-22 15:23:09	0.057671
2020-11-22 15:23:09	0.058016
2020-11-22 15:23:09	0.005349
2020-11-22 15:23:10	0.385217
2020-11-22 15:23:10	0.057639
2020-11-22 15:23:10	0.057078
2020-11-22 15:23:10	0.057792
2020-11-22 15:23:10	0.005872
2020-11-22 15:23:10	0.384412
2020-11-22 15:23:10	0.057913
2020-11-22 15:23:10	0.058036
2020-11-22 15:23:10	0.057178
2020-11-22 15:23:10	0.005178
2020-11-22 15:23:11	0.381076
2020-11-22 15:23:11	0.057401
2020-11-22 15:23:11	0.057790
2020-11-22 15:23:11	0.057442
2020-11-22 15:23:11	0.005477
2020-11-22 15:23:11	0.381351
2020-11-22 15:23:11	0.057320
2020-11-22 15:23:11	0.058000
2020-11-22 15:23:12	0.057464
2020-11-22 15:23:12	0.005348
2020-11-22 15:23:12	0.391209
2020-11-22 15:23:12	0.057182
2020-11-22 15:23:12	0.056652
2020-11-22 15:23:12	0.057504
2020-11-22 15:23:12	0.005186
2020-11-22 15:23:12	0.376370
2020-11-22 15:23:13	0.057612
2020-11-22 15:23:13	0.057403
2020-11-22 15:23:13	0.057139
2020-11-22 15:23:13	0.005349
2020-11-22 15:23:13	0.382192
2020-11-22 15:23:13	0.056889
2020-11-22 15:23:13	0.057377
2020-11-22 15:23:13	0.057064
2020-11-22 15:23:13	0.005349
2020-11-22 15:23:14	0.383538
2020-11-22 15:23:14	0.058107
2020-11-22 15:23:14	0.057751
2020-11-22 15:23:14	0.057453
2020-11-22 15:23:14	0.005341
2020-11-22 15:23:14	0.383988
2020-11-22 15:23:14	0.057022
